Ux,Uy,Vx,omegaRES
-0.5707893788087137,-0.09933231105173876,-0.8150659954999246,0
0.06764111156998505,0.056476587792659856,-0.9961099713670548,-0.0516323017690733
0.8486516310948725,0.31617343663688485,0.4240575043614181,0
-0.853860790811029,-0.516962214346491,0.06059553493069396,0
0.6522212496695663,-0.3093889300511907,-0.6920158462356543,0
0.002937927094228633,0.06193506754169361,-0.9980758568330339,-0.06192584742149476
-0.8166815417062547,-0.5601084508499455,-0.1389596442236703,0
0.08676179517972424,-0.07642522802770055,0.9932932977817305,0.06828732478967137
-0.17741645763327785,0.5311444353476545,-0.8284980322004878,-0.44834469105436064
-0.5158125918482652,0.10654965400522858,-0.85004972873482,0
-0.055961752810690955,-0.2829048038662877,-0.9575140490727707,0
0.4174361043458064,-0.773895907085901,-0.4762690665834677,0
-0.06775326337261728,0.978078374570722,0.19690654762972012,0
0.1688026548600241,-0.4068562002952041,0.8977603778255957,0.35441390481156926
-0.23958193793400187,-0.16747419672826655,-0.9563225859750516,0
-0.8782942878901756,0.4731622920774355,0.06867742871946259,0
0.9056851602221613,-0.4209470097058521,-0.050378622183019084,0
-0.3860622136266048,0.30843432189009157,0.8693815251602286,0
0.2668182552142159,0.954969331654839,0.12977516820698606,0
0.4121132185913214,0.5830480160743757,0.7001554870270148,0
0.31694438987276236,0.9472990068753873,-0.04659233092567235,0
0.033951180115939464,-0.3894034691497335,-0.9204413373935829,0
-0.35992031172031624,0.34801592466595643,-0.8656455887891128,-0.16351625427593136
-0.05742366282170704,0.6964771888038973,0.7152776023502759,0
0.1718667403101033,-0.5388716399802651,-0.8246691331680597,0
-0.37863658610801604,0.787316300583619,0.48658748288030546,0
0.0733741366869856,0.21184016650415752,-0.9745460378663137,-0.20484554459392418
0.8755835702794469,-0.20865721823104297,0.43567829500306743,0
-0.08299247580767338,0.545911424732624,0.8337223550473559,0
0.903985487445075,-0.284399745884065,-0.3192601181321736,0
0.45819094042321595,-0.4850839839690166,0.7448184950783887,0.13871133994449147
0.24299538887937877,-0.3100057094045069,0.9191570600936316,0.22494937755736444
-0.28467849042284155,-0.28988003042302285,0.9137437961773089,0.1795047472886151
-0.3038114144619492,0.8941382581021435,-0.32896109168212334,-0.19663078773705212
-0.25841765525837784,0.7566291246313567,0.6006102589952564,0
0.37903451242961295,-0.9012779666918903,-0.209835328634092,0
0.7979778817130156,-0.5907398317406357,0.11940582687563349,0
0.08497893820308225,-0.0599168703276674,0.9945795839006621,0.05225347243361905
0.6816867338918515,-0.5817924424087835,-0.4436448475885664,0
0.5652567816246702,0.7675823400974774,-0.3021624099682166,0
0.2852881021878402,-0.03195870360966309,-0.9579088370057195,0
-0.38187107144566457,-0.5767157773155462,-0.722200385619023,0
-0.7634461536470655,-0.613372231324197,0.20229798892197876,0
-0.4360681646430347,-0.00046621983490390006,0.8999135171914692,0
-0.5454219936215633,-0.36438752757799003,-0.7548089682956072,0
-0.30569665858130773,0.08680239094521816,-0.9481639614847301,0
-0.5568728832813038,0.41855295369953,0.7174301476906072,0
-0.590917036272928,-0.7115326425822085,0.38018200218105813,0
0.06073448920968443,0.017201815033932307,0.9980057211158547,0
0.022562210094873428,0.043837484470065115,-0.998783871331016,-0.04330471165214583
-0.9524877607518057,-0.2699334457420785,0.14107799434291451,0
0.04306210837482833,0.190735470361808,-0.9806965051269299,-0.18839501637552597
-0.338763682426616,-0.9307770633948917,0.13745263084692336,0.012481118964234206
0.4579200319830542,-0.22436221517155558,-0.8602155780453823,0
-0.3720483902584332,-0.06532684212743545,0.9259116583150715,0
-0.585488963859513,0.4090598298806151,-0.6999090860795821,0
-0.4083283313961357,0.11495146897761015,0.905568403578182,0
-0.16881585630231588,-0.7027174417122592,0.69115078222794,0.5280192214423823
0.5591265760585816,-0.06774124411238777,0.8263102297509773,0
-0.10346339585496662,-0.18245388824677242,0.9777555442858878,0.16921439597820093
-0.014131356089886842,0.02010058472359394,0.9996980900596092,0
0.5004983445795801,-0.08292977935051679,0.8617563801736396,0
-0.7076795015662781,-0.7065324625094398,0.0012658922746737267,0
-0.3627418988198358,-0.931539987412879,-0.025525804422061364,0
-0.04616297798117,0.3503361847553552,-0.9354857225607303,-0.34671673370338024
0.8812233885284764,-0.3901626126364732,0.26686789842742653,0
-0.14095226922042414,-0.4219472911787822,-0.8955964165116457,0
